高清频道,#genre#
迪士尼,http://211.23.114.106:8581/http/61.221.81.94:8088/hls/70/812/ch40.m3u8
東森幼幼,http://211.23.114.106:8515/http/61.221.81.94:8088/hls/63/805/ch09.m3u8
ANIMAX,http://211.23.114.106:8516/http/61.221.81.94:8088/hls/70/812/ch39.m3u8
龍華卡通,http://211.23.114.106:8528/http/59.120.8.187:8066/hls/210/10013/cstv13.m3u8
緯來綜合,http://211.23.114.106:8518/http/61.221.81.94:8088/hls/68/810/ch32.m3u8
八大第一,http://211.23.114.106:8536/http/61.221.81.94:8088/hls/66/808/ch22.m3u8
三立臺灣,http://211.23.114.106:8521/http/60.251.39.91:8081/hls/65/807/ch20.m3u8
三立都會,http://211.23.114.106:8522/http/60.251.39.91:8081/hls/65/807/ch19.m3u8
衛視中文,http://211.23.114.106:8514/http/60.251.39.91:8081/hls/62/804/ch05.m3u8
東森綜合,http://211.23.114.106:8524/http/60.251.39.91:8081/hls/63/805/ch12.m3u8
東森超視,http://211.23.114.106:8525/http/60.251.39.91:8081/hls/64/806/ch14.m3u8
中天綜合,http://211.23.114.106:8526/http/60.251.39.91:8081/hls/67/809/ch25.m3u8
中天娛樂,http://211.23.114.106:8527/http/60.251.39.91:8081/hls/67/809/ch26.m3u8
東風衛視,http://211.23.114.106:8578/http/60.251.39.91:8081/hls/68/810/ch31.m3u8
MuchTV,http://211.23.114.106:8529/http/60.251.39.91:8081/hls/72/814/ch45.m3u8
東森戲劇,http://211.23.114.106:8530/http/60.251.39.91:8081/hls/64/806/ch13.m3u8
八大戲劇,http://211.23.114.106:8531/http/60.251.39.91:8081/hls/66/808/ch23.m3u8
TVBS歡樂,http://211.23.114.106:8532/http/60.251.39.91:8081/hls/65/807/ch17.m3u8
緯來戲劇,http://211.23.114.106:8533/http/60.251.39.91:8081/hls/69/811/ch33.m3u8
龍華戲劇,http://211.23.114.106:8534/http/59.120.8.187:8066/hls/210/10010/cstv10.m3u8
龍華日韓,http://211.23.114.106:8535/http/59.120.8.187:8066/hls/210/10011/cstv11.m3u8
龍華偶像,http://211.23.114.106:8579/http/59.120.8.187:8066/hls/210/10012/cstv12.m3u8
緯來日本,http://211.23.114.106:8537/http/60.251.39.91:8081/hls/69/811/ch34.m3u8
WAKUWAKU JAPAN,http://211.23.114.106:8538/http/60.251.39.91:8081/hls/61/803/ch03.m3u8
年代新聞,http://211.23.114.106:8517/http/60.251.39.91:8081/hls/67/809/ch27.m3u8
東森新聞,http://211.23.114.106:8540/http/60.251.39.91:8081/hls/63/805/ch10.m3u8
中天新聞,http://211.23.114.106:8541/http/60.251.39.91:8081/hls/78/80/ch63max.m3u8
民視新聞,http://211.23.114.106:8542/http/60.251.39.91:8081/hls/73/815/ch51.m3u8
三立新聞,http://211.23.114.106:8543/http/60.251.39.91:8081/hls/65/807/ch18.m3u8
TVBS新聞,http://211.23.114.106:8546/http/116.50.42.19:8081/hls/64/806/ch16.m3u8
TVBS HD,http://211.23.114.106:8545/http/116.50.42.19:8081/hls/64/806/ch15.m3u8
東森財經,http://211.23.114.106:8546/http/116.50.42.19:8081/hls/63/805/ch11.m3u8
寰宇新聞,http://211.23.114.106:8547/http/116.50.42.19:8081/hls/76/818/ch62.m3u8
壹新聞臺,http://211.23.114.106:8548/http/116.50.42.19:8081/hls/66/808/ch24.m3u8
CNN新聞,http://211.23.114.106:8549/http/116.50.42.19:8081/hls/68/810/ch29.m3u8
CNBC新聞,http://211.23.114.106:8550/http/116.50.42.19:8078/hls/24/80/cnbc90.m3u8
Bloomberg,http://211.23.114.106:8551/http/116.50.42.19:8078/hls/43/80/bloomber.m3u8
NHK新聞,http://211.23.114.106:8552/http/116.50.42.19:8081/hls/62/804/ch06.m3u8
緯來育樂,http://211.23.114.106:8562/http/116.50.42.19:8081/hls/68/810/ch30.m3u8
人間衛視,http://211.23.114.106:8506/http/61.221.81.94:8088/hls/69/811/ch36.m3u8
大愛,http://211.23.114.106:8507/http/61.221.81.94:8088/hls/73/815/ch52.m3u8
好訊息,http://211.23.114.106:8508/http/61.221.81.94:8088/hls/74/816/ch53.m3u8
緯來體育,http://211.23.114.106:8563/http/59.120.8.187:8081/hls/67/809/ch28.m3u8
博斯運動1,http://211.23.114.106:8564/http/59.120.8.187:8066/hls/210/10018/cstv18.m3u8
博斯運動2,http://211.23.114.106:8565/http/59.120.8.187:8081/hls/61/803/ch04.m3u8
ELEVEN SPORTS 1,http://211.23.114.106:8566/http/59.120.8.187:8078/hls/25/80/esport.m3u8
ELEVEN SPORTS 2,http://211.23.114.106:8567/http/59.120.8.187:8078/hls/26/80/esport2.m3u8
华视,http://211.23.114.106:8503/http/61.221.81.94:8088/hls/72/814/ch48.m3u8
民视,http://211.23.114.106:8504/http/61.221.81.94:8088/hls/73/815/ch49.m3u8
公视,http://211.23.114.106:8505/http/61.221.81.94:8088/hls/73/815/ch50.m3u8
人间卫视,http://211.23.114.106:8506/http/61.221.81.94:8088/hls/69/811/ch36.m3u8
大爱,http://211.23.114.106:8507/http/61.221.81.94:8088/hls/73/815/ch52.m3u8
好消息,http://211.23.114.106:8508/http/61.221.81.94:8088/hls/74/816/ch53.m3u8
国家地理,http://211.23.114.106:8509/http/61.221.81.94:8088/hls/61/803/ch01.m3u8
旅游生活,http://211.23.114.106:8570/http/61.221.81.94:8088/hls/70/812/ch38.m3u8
动物星球,http://211.23.114.106:8512/http/61.221.81.94:8088/hls/70/812/ch37.m3u8
八大综合,http://211.23.114.106:8520/http/61.221.81.94:8088/hls/66/808/ch21.m3u8
亚洲旅游,http://211.23.114.106:8513/http/61.221.81.94:8088/hls/76/818/ch61.m3u8
东森幼幼,http://211.23.114.106:8515/http/61.221.81.94:8088/hls/63/805/ch09.m3u8
龙华卡通,http://211.23.114.106:8528/http/59.120.8.187:8066/hls/210/10013/cstv13.m3u8
纬来综合,http://211.23.114.106:8518/http/61.221.81.94:8088/hls/68/810/ch32.m3u8
三立台湾,http://211.23.114.106:8521/http/60.251.39.91:8081/hls/65/807/ch20.m3u8
三立都会,http://211.23.114.106:8522/http/60.251.39.91:8081/hls/65/807/ch19.m3u8
卫视中文,http://211.23.114.106:8514/http/60.251.39.91:8081/hls/62/804/ch05.m3u8
东森综合,http://211.23.114.106:8524/http/60.251.39.91:8081/hls/63/805/ch12.m3u8
东森超视,http://211.23.114.106:8525/http/60.251.39.91:8081/hls/64/806/ch14.m3u8
中天综合,http://211.23.114.106:8526/http/60.251.39.91:8081/hls/67/809/ch25.m3u8
中天娱乐,http://211.23.114.106:8527/http/60.251.39.91:8081/hls/67/809/ch26.m3u8
东风卫视,http://211.23.114.106:8578/http/60.251.39.91:8081/hls/68/810/ch31.m3u8
东森戏剧,http://211.23.114.106:8530/http/60.251.39.91:8081/hls/64/806/ch13.m3u8
八大戏剧,http://211.23.114.106:8531/http/60.251.39.91:8081/hls/66/808/ch23.m3u8
纬来戏剧,http://211.23.114.106:8533/http/60.251.39.91:8081/hls/69/811/ch33.m3u8
龙华戏剧,http://211.23.114.106:8534/http/59.120.8.187:8066/hls/210/10010/cstv10.m3u8
龙华日韩,http://211.23.114.106:8535/http/59.120.8.187:8066/hls/210/10011/cstv11.m3u8
龙华偶像,http://211.23.114.106:8579/http/59.120.8.187:8066/hls/210/10012/cstv12.m3u8
未来日本,http://211.23.114.106:8537/http/60.251.39.91:8081/hls/69/811/ch34.m3u8
年代新闻,http://211.23.114.106:8517/http/60.251.39.91:8081/hls/67/809/ch27.m3u8
东森新闻,http://211.23.114.106:8540/http/60.251.39.91:8081/hls/63/805/ch10.m3u8
中天新闻,http://211.23.114.106:8541/http/60.251.39.91:8081/hls/78/80/ch63max.m3u8
民视新闻,http://211.23.114.106:8542/http/60.251.39.91:8081/hls/73/815/ch51.m3u8
三立新闻,http://211.23.114.106:8543/http/60.251.39.91:8081/hls/65/807/ch18.m3u8
TVBS新闻,http://211.23.114.106:8546/http/116.50.42.19:8081/hls/64/806/ch16.m3u8
东森财经,http://211.23.114.106:8546/http/116.50.42.19:8081/hls/63/805/ch11.m3u8
寰宇新闻,http://211.23.114.106:8547/http/116.50.42.19:8081/hls/76/818/ch62.m3u8
壹新闻台,http://211.23.114.106:8548/http/116.50.42.19:8081/hls/66/808/ch24.m3u8
CNN新闻,http://211.23.114.106:8549/http/116.50.42.19:8081/hls/68/810/ch29.m3u8
CNBC新闻,http://211.23.114.106:8550/http/116.50.42.19:8078/hls/24/80/cnbc90.m3u8
NHK新闻,http://211.23.114.106:8552/http/116.50.42.19:8081/hls/62/804/ch06.m3u8
卫视电影台,http://211.23.114.106:8553/http/116.50.42.19:8081/hls/62/804/ch07.m3u8
好莱坞电影,http://211.23.114.106:8554/http/116.50.42.19:8081/hls/74/816/ch55.m3u8
纬来电影台,http://211.23.114.106:8555/http/116.50.42.19:8081/hls/69/811/ch35.m3u8
龙华电影台,http://211.23.114.106:8556/http/116.50.42.19:8066/hls/210/10014/cstv14.m3u8
AXN电影,http://211.23.114.106:8558/http/116.50.42.19:8081/hls/71/813/ch43.m3u8
FOX频道,http://211.23.114.106:8561/http/116.50.42.19:8081/hls/61/803/ch02.m3u8
纬来育乐,http://211.23.114.106:8562/http/116.50.42.19:8081/hls/68/810/ch30.m3u8
纬来体育,http://211.23.114.106:8563/http/59.120.8.187:8081/hls/67/809/ch28.m3u8
博斯运动1,http://211.23.114.106:8564/http/59.120.8.187:8066/hls/210/1001.m3u8

测试2,#genre#
東森新聞,http://61.222.202.191/gttv.php?id=13635&cid=13787
三立新聞,http://61.222.202.191/gttv.php?id=11422&cid=11440
三立财经,http://61.222.202.191/gttv.php?id=11419&cid=11420
八大綜合,http://61.222.202.191/gttv.php?id=13660&cid=13812
八大精彩,http://61.222.202.191/gttv.php?id=14213&cid=14373
龍華電影,http://61.222.202.191/gttv.php?id=13187&cid=13339
龍華戲劇,http://61.222.202.191/gttv.php?id=11461&cid=11465
龍華偶像,http://61.222.202.191/gttv.php?id=11459&cid=11463
龍華日韓,http://61.222.202.191/gttv.php?id=11460&cid=11464
龍華卡通,http://61.222.202.191/gttv.php?id=13188&cid=13338
靖天戲劇,http://61.222.202.191/gttv.php?id=13178&cid=13329
靖天國際,http://61.222.202.191/gttv.php?id=13179&cid=13330
靖天歡樂,http://61.222.202.191/gttv.php?id=13180&cid=13331
靖洋卡通,http://61.222.202.191/gttv.php?id=13181&cid=13332
MOMO親子,http://61.222.202.191/gttv.php?id=13661&cid=13813
CN卡通频道,http://61.222.202.191/gttv.php?id=13645&cid=13797
尼克兒童台,http://61.222.202.191/gttv.php?id=14081&cid=14241
ELTA娛樂,http://61.222.202.191/gttv.php?id=13701&cid=13854
韓國娛樂,http://61.222.202.191/gttv.php?id=13685&cid=13838
原住民族,http://61.222.202.191/gttv.php?id=11418&cid=11409
猪哥亮歌厅,http://61.222.202.191/gttv.php?id=13662&cid=13814
金光布袋戲,http://61.222.202.191/gttv.php?id=14080&cid=14240
人間衛視,http://61.222.202.191/gttv.php?id=13673&cid=13826
唯心電視,http://61.222.202.191/gttv.php?id=13977&cid=14130
華藏衛視,http://61.222.202.191/gttv.php?id=13979&cid=14132
幸福空間,http://61.222.202.191/gttv.php?id=14199&cid=14359
民視旅遊,http://61.222.202.191/gttv.php?id=13655&cid=13807
亞洲旅遊,http://61.222.202.191/gttv.php?id=11462&cid=11462
歷史頻道2,http://61.222.202.191/gttv.php?id=13640&cid=13792
Lifetime,http://61.222.202.191/gttv.php?id=13664&cid=13817
Pet Club,http://61.222.202.191/gttv.php?id=15213&cid=15376
LUXE 頻道,http://61.222.202.191/gttv.php?id=14398&cid=14561
達文西教學,http://61.222.202.191/gttv.php?id=13625&cid=13777
梅迪奇藝術,http://61.222.202.191/gttv.php?id=13988&cid=14141
Mezzo Live,http://61.222.202.191/gttv.php?id=13712&cid=13865
生活時尚,http://61.222.202.191/gttv.php?id=14400&cid=14563
時尚娛樂,http://61.222.202.191/gttv.php?id=13687&cid=13840
潮流時尚,http://61.222.202.191/gttv.php?id=13175&cid=13326
魅力綜合,http://61.222.202.191/gttv.php?id=14046&cid=14206
風潮綜合,http://61.222.202.191/gttv.php?id=13176&cid=13327
MTV TV,http://61.222.202.191/gttv.php?id=14166&cid=14326
古典音樂,http://61.222.202.191/gttv.php?id=13666&cid=13819
FUN音樂,http://61.222.202.191/gttv.php?id=11431&cid=11430
FUN影音,http://61.222.202.191/gttv.php?id=12450&cid=12445
發現音樂,http://61.222.202.191/gttv.php?id=11438&cid=11437
发现音樂,http://61.222.202.191/gttv.php?id=14028&cid=14181
隨身娛樂,http://61.222.202.191/gttv.php?id=11430&cid=11429
麥卡貝視,http://61.222.202.191/gttv.php?id=11423&cid=11422
HITS頻道,http://61.222.202.191/gttv.php?id=14000&cid=14153
國際電影,http://61.222.202.191/gttv.php?id=13182&cid=13333
電影原聲,http://61.222.202.191/gttv.php?id=14188&cid=14348
西洋強檔,http://61.222.202.191/gttv.php?id=11425&cid=11425
亞洲院線,http://61.222.202.191/gttv.php?id=11426&cid=11426
亞洲戲劇,http://61.222.202.191/gttv.php?id=11429&cid=11441
時代影像,http://61.222.202.191/gttv.php?id=13183&cid=13334
Amc最愛電影,http://61.222.202.191/gttv.php?id=13624&cid=13776
CatcPlay电影,http://61.222.202.191/gttv.php?id=14181&cid=14341
我的歐洲電影,http://61.222.202.191/gttv.php?id=14399&cid=14562
影迷數位電影,http://61.222.202.191/gttv.php?id=13695&cid=13848
影迷數位紀實,http://61.222.202.191/gttv.php?id=14132&cid=14292
BBC國際新聞台,http://61.222.202.191/gttv.php?id=13668&cid=13821
CNN國際新聞台,http://61.222.202.191/gttv.php?id=13643&cid=13795
CNN頭條新聞台,http://61.222.202.191/gttv.php?id=13644&cid=13796
CNBC,http://61.222.202.191/gttv.php?id=13693&cid=13846
CNEX DOC CHANNEL,http://61.222.202.191/gttv.php?id=13694&cid=13847
超級籃球,http://61.222.202.191/gttv.php?id=11450&cid=11453
智林體育,http://61.222.202.191/gttv.php?id=13706&cid=13859
車迷世界,http://61.222.202.191/gttv.php?id=14190&cid=14350
Esports TV,http://61.222.202.191/gttv.php?id=14397&cid=14560
Trace Sport,http://61.222.202.191/gttv.php?id=13704&cid=13857
